id,用户,内容,属性,状态,IP,时间,排序,类型,审核管理员,话题
"326761","    Aff：506848167 , 激动有小懒虫 Vip：undefined 余额：0  |  收益：0  认证：否     "," 在哪里约妹妹，麻烦管理员给过 #原创视频  兄弟们在哪里约妹妹靠谱，麻烦管理员给过吧 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：106.85.38.228  城市：中国–重庆–重庆 "," 创：2026-04-03 15:43:16 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","原创视频"
"326760","    Aff：457290909 , 甜美向大炮 Vip：undefined 余额：0  |  收益：0  认证：否     "," 有哪些母狗想要玩大狙的 #福利自拍  想要玩大狙的来，临沂附近的，小企鹅2826882953 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.76.45.240  城市：山东 "," 创：2026-04-03 15:43:08 改：2026-04-03 18:40:53 ","0","文字","ljl123(id: 263)","福利自拍"
"326759","    Aff：491055481 , 寒冷方犀牛 Vip：undefined 余额：0  |  收益：0  认证：否     "," 有偿求关于她的视频和关键词，联系方式 qq:3672433295 #求瓜求片  有偿求关于她的视频和关键词，联系方式 qq:3672433295 "," 图片：2  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：106.17.8.139  城市：湖南 "," 创：2026-04-03 15:40:42 改：2026-04-03 16:39:15 ","0","图片","ljl123(id: 263)","求瓜求片"
"326758","    Aff：82836994 , 优雅酸奶 Vip：undefined 余额：0  |  收益：48705  认证：  原创主       "," 调教妹妹强制高潮，无套插入小母狗 #海角乱伦社区  和妹妹同居的生活#少女#足交 "," 图片：6  |  视频：1  点赞：1  |  浏览：416  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：是 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.58  城市：火星 "," 创：2026-04-03 15:35:00 改：2026-04-03 22:33:47 ","0","视频","ake123(id: 256)","海角乱伦社区"
"326757","    Aff：506861600 , 计算机 Vip：undefined 余额：0  |  收益：0  认证：否     "," 齐齐哈儿约女的铁锋区 #日常吐槽  有要约的吗！！！！！！！！ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：117.61.195.120  城市：江苏 "," 创：2026-04-03 15:33:24 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","日常吐槽"
"326756","    Aff：349115453 , 热心咖啡豆 Vip：undefined 余额：0  |  收益：0  认证：否     "," 学妹的闺蜜，一次试探，成就母狗的未来 #达人原创  一次邂逅，然后加了学妹闺蜜的微信，聊着聊着，稍微试探了一下，没想到是个母狗，真的是极品～～～ "," 图片：4  |  视频：0  点赞：7  |  浏览：850  点赞(假)：0  |  浏览(假)：0  评论：3  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：171.39.47.95  城市：广西 "," 创：2026-04-03 15:31:17 改：2026-04-03 22:34:24 ","0","图片","ljl123(id: 263)","达人原创"
"326755","    Aff：500190524 , 坦率与巨人 Vip：undefined 余额：0  |  收益：0  认证：否     "," 四川宜宾找女，不开玩笑！ #求瓜互助  单纯喜欢刺激 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：110.191.82.183  城市：四川 "," 创：2026-04-03 15:29:34 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","求瓜互助"
"326754","    Aff：506105890 , 南京18cm Vip：undefined 余额：0  |  收益：0  认证：否     "," 我喜欢年纪大一点女人，30-50岁的都可以 #人妻熟女  我在南京江宁这边，可以每天都过去喜欢大一点的女人，30-50岁的都可以的！ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：122.192.15.238  城市：江苏 "," 创：2026-04-03 15:28:26 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","人妻熟女"
"326753","    Aff：254415712 , 魁梧河马 Vip：undefined 余额：68  |  收益：0  认证：否     "," 台湾i我都觉得不行不睡觉 #原创视频  台湾i我都觉得不行不睡觉 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：117.136.22.138  城市：河南 "," 创：2026-04-03 15:25:37 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","原创视频"
"326752","    Aff：438121358 , 小巧超短裙 Vip：undefined 余额：1  |  收益：0  认证：否     "," 求点经验分享同城资源 #资源分享  求同城怎么找资源！！！ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.137.35.200  城市：浙江 "," 创：2026-04-03 15:24:36 改：2026-04-03 22:13:05 ","0","文字","ljl123(id: 263)","资源分享"
"326751","    Aff：502910251 , 轻喘丝滑 Vip：undefined 余额：0  |  收益：0  认证：否     "," 极品微胖翘臀女大学生酒店开房视频流出！红蕾丝情趣内裤被拨开，肥美大屁股被猛男抓着狂干，骚穴水多到拉丝 #福利自拍  这个微胖却极品的女大学生，身材肉感满满，尤其是那又圆又翘的大屁股，简直让人一看就硬！她在酒店房间里穿.... "," 图片：4  |  视频：1  点赞：1  |  浏览：268  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：210.148.85.144  城市：火星 "," 创：2026-04-03 15:24:25 改：2026-04-03 22:25:50 ","0","视频","ake123(id: 256)","福利自拍"
"326750","    Aff：82836604 , 细心网络 Vip：undefined 余额：0  |  收益：18493  认证：  原创主       "," 黄头发美少女 性格很阳光活泼的一个小姐姐 大屁股duangduang的 被渣男约炮爆操 #今日大瓜  黄头发美少女 性格很阳光活泼的一个小姐姐 大屁股duangduang的 被渣男约炮爆操  "," 图片：2  |  视频：1  点赞：1  |  浏览：635  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：是 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.58  城市：火星 "," 创：2026-04-03 15:23:00 改：2026-04-03 22:24:49 ","0","视频","ake123(id: 256)","今日大瓜"
"326749","    Aff：54262258 , 小水龙 Vip：undefined 余额：0  |  收益：0  认证：否     "," 有瓜友在海门吗 一期出来玩 #求瓜互助  有人在海门吗一起出来玩啊 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：49.79.216.96  城市：江苏 "," 创：2026-04-03 15:20:47 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","求瓜互助"
"326748","    Aff：82636969 , 慈祥麦片 Vip：undefined 余额：0  |  收益：0  认证：否     "," 河北邯郸新婚小夫妻 酒店开房激情自拍 郎将她拥入怀中，两人迅速进入状态，在婚床上展开激烈缠绵 #今日大瓜  河北邯郸新婚小夫妻酒店开房激情自拍郎将她拥入怀中，两人迅速进入状态，在婚床上展开激烈缠绵黑丝美乳圆润.... "," 图片：5  |  视频：1  点赞：3  |  浏览：1001  点赞(假)：0  |  浏览(假)：0  评论：2  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.58  城市：火星 "," 创：2026-04-03 15:20:39 改：2026-04-03 22:37:14 ","0","视频","ljl123(id: 263)","今日大瓜"
"326747","    Aff：82597469 , 受伤笑果汁 Vip：undefined 余额：0  |  收益：1  认证：否     "," 重庆奶牛骚货 感觉是一位职业选手 口活奶炮再加上这氛围灯 经常洗脚的群友都应该都懂 #今日大瓜  重庆奶牛骚货 感觉是一位职业选手 口活奶炮再加上这氛围灯 经常洗脚的群友都应该都懂 "," 图片：2  |  视频：1  点赞：0  |  浏览：378  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.58  城市：火星 "," 创：2026-04-03 15:18:19 改：2026-04-03 22:28:22 ","0","视频","ljl123(id: 263)","今日大瓜"
"326746","    Aff：465617420 , 现代保卫保温杯 Vip：undefined 余额：5  |  收益：0  认证：否     "," 身材棒棒哒\\ud83c\\udf8a\\ud83c\\udf8a\\ud83c\\udf8a\\ud83c\\udf8a\\ud83c\\udf8a #达人原创  身材棒棒哒🎊🎊🎊🎊🎊 "," 图片：0  |  视频：1  点赞：2  |  浏览：633  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：是 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.224.165.213  城市：山东 "," 创：2026-04-03 15:15:32 改：2026-04-03 22:28:51 ","0","视频","ljl123(id: 263)","达人原创"
"326745","    Aff：82836813 , 好色小哥 Vip：undefined 余额：0  |  收益：1  认证：否     "," 很喜欢被后入的小姐姐 极品中的极品身材 这后入的视觉感看完硬的不行 #今日大瓜  很喜欢被后入的小姐姐 极品中的极品身材 这后入的视觉感看完硬的不行 "," 图片：5  |  视频：1  点赞：3  |  浏览：1209  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.50  城市：火星 "," 创：2026-04-03 15:13:36 改：2026-04-03 22:34:22 ","0","视频","ake123(id: 256)","今日大瓜"
"326744","    Aff：82836722 , 顺心月饼 Vip：undefined 余额：0  |  收益：1  认证：否     "," 瓦学弟成线下把玩瓦清纯学妹 线上带分一周 瓦妹才愿意线下见面 平常就爱发骚图勾引 见面果断拿下爆操 #今日大瓜  瓦学弟成线下把玩瓦清纯学妹线上带分一周瓦妹才愿意线下见面平常就爱发骚图勾引见面果断拿下爆操手铐都玩上.... "," 图片：5  |  视频：1  点赞：3  |  浏览：1259  点赞(假)：0  |  浏览(假)：0  评论：2  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：203.10.99.50  城市：火星 "," 创：2026-04-03 15:11:43 改：2026-04-03 22:36:49 ","0","视频","ake123(id: 256)","今日大瓜"
"326743","    Aff：478759469 , 无我 Vip：undefined 余额：17  |  收益：0  认证：否     "," 有没有哪位兄弟比较擅长sm的求教？ #达人原创  有没有哪位兄弟比较擅长sm的求教？ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.247.174.127  城市：安徽 "," 创：2026-04-03 15:11:16 改：2026-04-03 18:36:42 ","0","文字","ljl123(id: 263)","达人原创"
"326742","    Aff：103187047 , 糟糕和冰淇淋 Vip：undefined 余额：0  |  收益：0  认证：否     "," 喜欢人妻的，求调教， #原创视频  有喜欢人妻，绿帽奴吗，求调教 "," 图片：1  |  视频：0  点赞：1  |  浏览：106  点赞(假)：0  |  浏览(假)：0  评论：4  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.100.227  城市：吉林 "," 创：2026-04-03 15:09:53 改：2026-04-03 22:13:03 ","0","图片","ljl123(id: 263)","原创视频"
"326741","    Aff：434521925 , 雪白就机器猫 Vip：undefined 余额：0  |  收益：0  认证：否     "," 苏州地区有没有喜欢坦克的，来 3p #达人原创  苏州地区有没有喜欢坦克的，来 3p "," 图片：0  |  视频：1  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：未完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：114.217.229.21  城市：江苏 "," 创：2026-04-03 15:09:53 改：2026-04-03 17:51:12 ","0","视频","ljl123(id: 263)","达人原创"
"326740","    Aff：465364224 , 包容自行车 Vip：undefined 余额：0  |  收益：0  认证：否     "," 骚妻无敌简直了哈哈哈 #福利自拍  骚妻无敌简直了哈哈哈 "," 图片：1  |  视频：1  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：未完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：60.172.255.108  城市：安徽 "," 创：2026-04-03 15:09:05 改：2026-04-03 18:40:11 ","0","视频","ake123(id: 256)","福利自拍"
"326739","    Aff：100481775 , 喜欢白娃娃 Vip：undefined 余额：30  |  收益：0  认证：否     "," 复制网址用自带浏览器打开，51吃瓜-带你吃最新最热的瓜！
永久免费吃瓜App下载地址  https: #达人原创  咯琢磨一下我我哦哦 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：114.244.129.252  城市：中国–北京–北京 "," 创：2026-04-03 15:08:21 改：2026-04-03 18:41:18 ","0","文字","ljl123(id: 263)","达人原创"
